"","wdpapolyID","area_wdpa","country","sub_loc","name","orig_name","desig","desig_eng","desig_type","iucn_cat","marine","rep_m_area","rep_area","status","status_yr","gov_type","mang_auth","int_crit","mang_plan","official","is_point","no_take","no_tk_area","metadata_i","action","ngrids","rcp","beta_sor","fgained","flost","ngained","nlost","nend","nstart"
"899",2092,1.11154098958312e-05,"USA","Not Reported","Boatmen's Reef (MU-746L)","Boatmen's Reef (Mu 746l)","State Artificial Reef","State Artificial Reef","National","Not Reported",1,NA,0.12,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.902777777777778,0.0821917808219178,0.10958904109589,6,8,71,73
"900",2093,1.48207572213325e-05,"USA","Not Reported","Brazos-A-132 Reef","Brazos a 132 Reef","State Artificial Reef","State Artificial Reef","National","Not Reported",1,0.16,0.16,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.934959349593496,0.0650406504065041,0.0650406504065041,8,8,123,123
"901",2094,1.48689969894967e-05,"USA","Not Reported","Brazos-A-28 Reef","Brazos a 28 Reef","State Artificial Reef","State Artificial Reef","National","Not Reported",1,0.16,0.16,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.926829268292683,0.1,0.05,12,6,126,120
"902",2095,5.97349197821573e-05,"USA","Not Reported","Freeport Liberty Ship Reef Site (GA-A-22)","Freeport Liberty Ship Reef Site (Ga a 22)","State Artificial Reef","State Artificial Reef","National","Not Reported",1,0.64,0.64,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.925233644859813,0.036036036036036,0.108108108108108,4,12,103,111
"903",2096,1.49768019501976e-05,"USA","Not Reported","Galveston-288 Reef","Galveston 288 Reef","State Artificial Reef","State Artificial Reef","National","Not Reported",1,0.16,0.16,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.925925925925926,0.0357142857142857,0.107142857142857,3,9,78,84
"904",2097,1.4973253466054e-05,"USA","Not Reported","Galveston-296 Reef","Galveston 296 Reef","State Artificial Reef","State Artificial Reef","National","Not Reported",1,0.16,0.16,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.925925925925926,0.0357142857142857,0.107142857142857,3,9,78,84
"905",2098,1.48837941233195e-05,"USA","Not Reported","Galveston-A-125 Reef","Galveston a 125 Reef","State Artificial Reef","State Artificial Reef","National","Not Reported",1,0.16,0.16,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,2,45,0.961240310077519,0.0307692307692308,0.0461538461538462,4,6,128,130
"906",2099,1.49597636744515e-05,"USA","Not Reported","George Vancouver Liberty Ship Reef (BA-336)","George Vancouver Liberty Ship Reef (Ba 336)","State Artificial Reef","State Artificial Reef","National","Not Reported",1,NA,0.16,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.78,0.297872340425532,0.170212765957447,14,8,53,47
"907",2100,1.49109546128027e-05,"USA","Not Reported","High Island-A-271 Reef","High Island a 271 Reef","State Artificial Reef","State Artificial Reef","National","Not Reported",1,0.16,0.16,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.947791164658635,0.048,0.056,6,7,124,125
"908",2101,1.48996860443401e-05,"USA","Not Reported","High Island-A-281 Reef","High Island a 281 Reef","State Artificial Reef","State Artificial Reef","National","Not Reported",1,0.16,0.16,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.951219512195122,0.075,0.025,9,3,126,120
"909",2102,1.48988718828436e-05,"USA","Not Reported","High Island-A-285 Reef","High Island a 285 Reef","State Artificial Reef","State Artificial Reef","National","Not Reported",1,0.16,0.16,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.951219512195122,0.075,0.025,9,3,126,120
"910",2103,1.48956740507966e-05,"USA","Not Reported","High Island-A-286 Reef","High Island a 286 Reef","State Artificial Reef","State Artificial Reef","National","Not Reported",1,0.16,0.16,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.951219512195122,0.075,0.025,9,3,126,120
"911",2116,0.00812712863224078,"USA","US-NC","Currituck","Currituck","National Wildlife Refuge","National Wildlife Refuge","National","IV",1,NA,80.8765504543,"Designated",1984,"Federal or national ministry or agency","U.S. Fish and Wildlife Service","Not Applicable","Site-Specific Management Plan",1,NA,"Not Reported",0,2297,NA,2,45,0.953846153846154,0.0625,0.03125,2,1,33,32
"912",2117,0.000560321596645107,"USA","US-VA","Eastern Shore of Virginia","Eastern Shore of Virginia","National Wildlife Refuge","National Wildlife Refuge","National","IV",1,2.17,5.447352,"Designated",NA,"Federal or national ministry or agency","US Fish and Wildlife Service (FWS)","Not Applicable","Not Reported",1,0,"Not Reported",0,788,NA,1,45,0.909090909090909,0.0909090909090909,0.0909090909090909,3,3,33,33
"913",2121,0.239568565638036,"USA","Not Reported","Stellwagen Bank National Marine Sanctuary","Gerry E. Studdsstellwagen Bank","National Marine Sanctuary","National Marine Sanctuary","National","VI",1,2188.28,2188.28,"Designated",1992,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,11,45,0.775,0.113636363636364,0.295454545454545,5,13,36,44
"914",2122,0.00049318948009403,"USA","US-RI","Ninigret","Ninigret","National Wildlife Refuge","National Wildlife Refuge","National","IV",1,NA,4.58104854212,"Designated",1970,"Federal or national ministry or agency","U.S. Fish and Wildlife Service","Not Applicable","Site-Specific Management Plan",1,NA,"Not Reported",0,2297,NA,1,45,0.755555555555556,0.555555555555556,0.0555555555555556,10,1,27,18
"915",2131,0.512087925616199,"MEX","Not Reported","Laguna Madre y Delta del Río Bravo","Laguna Madre y Delta del Río Bravo","Area de Protección de Flora y Fauna","Flora and Fauna Protection Area","National","VI",1,NA,5728.09,"Designated",2005,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,767,NA,1,45,0.740157480314961,0.481481481481481,0.12962962962963,26,7,73,54
"916",2207,0.0654006832327526,"USA","Not Reported","North Shore Groundfish Closure Area","North Shore Groundfish Closure Area","State Closed Fishing Area","State Closed Fishing Area","National","Not Reported",1,NA,533.6023004,"Designated",NA,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,5,45,0.732394366197183,0.153846153846154,0.333333333333333,6,13,32,39
"917",2226,1.98230574541851e-06,"USA","US-NJ","Twin Lights","Twin Lights","State Historic Area","State Historic Area","National","Not Reported",1,NA,0.02,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.920634920634921,0.133333333333333,0.0333333333333333,4,1,33,30
"918",2227,5.9590352298002e-05,"USA","Not Reported","Fort Ross","Fort Ross","State Historic Park","State Historic Park","National","Not Reported",1,NA,0.57,"Designated",1970,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.825396825396825,0.193548387096774,0.161290322580645,6,5,32,31
"919",2228,8.90204979884791e-07,"USA","Not Reported","Absecon Lighthouse","Absecon Lighthouse","State Historic Site","State Historic Site","National","Not Reported",1,NA,0.01,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.958904109589041,0.0555555555555556,0.0277777777777778,2,1,37,36
"920",2229,0.0103677533918057,"USA","US-CA","Richardson Rock (San Miguel Island)","Richardson Rock (San Miguel Island)","State Marine Reserve","State Marine Reserve","National","Not Reported",1,NA,106.153254689,"Designated",2003,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","MPA Programmatic Management Plan",1,0,"All",106.153254689,2297,NA,2,45,0.82962962962963,0.161764705882353,0.176470588235294,11,12,67,68
"921",2230,0.00114801667468753,"USA","US-CA","Judith Rock (San Miguel Island)","Judith Rock (San Miguel Island)","State Marine Reserve","State Marine Reserve","National","V",1,NA,11.7763703689,"Designated",2003,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","MPA Programmatic Management Plan",1,0,"All",11.7763703689,2297,NA,1,45,0.727272727272727,0.206896551724138,0.310344827586207,12,18,52,58
"922",2231,0.00637926167420272,"USA","US-CA","Harris Point (San Miguel Island)","Harris Point (San Miguel Island)","State Marine Reserve","State Marine Reserve","National","V",1,NA,65.1666295704,"Designated",2003,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","MPA Programmatic Management Plan",1,0,"All",65.1666295704,2297,NA,1,45,0.727272727272727,0.206896551724138,0.310344827586207,12,18,52,58
"923",2232,0.000351906837137715,"USA","US-CA","Skunk Point (Santa Rosa Island)","Skunk Point (Santa Rosa Island)","State Marine Reserve","State Marine Reserve","National","V",1,NA,3.60575463872,"Designated",2003,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","MPA Programmatic Management Plan",1,0,"All",3.60575463872,2297,NA,1,45,0.8,0.188679245283019,0.207547169811321,10,11,52,53
"924",2233,0.00322201610699499,"USA","US-CA","Carrington Point (Santa Rosa Island)","Carrington Point (Santa Rosa Island)","State Marine Reserve","State Marine Reserve","National","V",1,NA,33.0021650715,"Designated",2003,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","MPA Programmatic Management Plan",1,0,"All",33.0021650715,2297,NA,1,45,0.839285714285714,0.101694915254237,0.203389830508475,6,12,53,59
"925",2235,0.00502004608664006,"USA","US-CA","Gull Island (Santa Cruz Island)","Gull Island (Santa Cruz Island)","State Marine Reserve","State Marine Reserve","National","V",1,NA,51.5084680601,"Designated",2003,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","MPA Programmatic Management Plan",1,0,"All",51.5084680601,2297,NA,1,45,0.8,0.188679245283019,0.207547169811321,10,11,52,53
"926",2236,0.00242754311942502,"USA","US-CA","Scorpion (Santa Cruz Island)","Scorpion (Santa Cruz Island)","State Marine Reserve","State Marine Reserve","National","V",1,NA,24.8639242427,"Designated",2003,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","MPA Programmatic Management Plan",1,0,"All",24.8639242427,2297,NA,1,45,0.82,0.282608695652174,0.108695652173913,13,5,54,46
"927",2238,0.00290551834726098,"USA","US-CA","Anacapa Island","Anacapa Island","State Marine Reserve","State Marine Reserve","National","V",1,NA,29.7687217984,"Designated",2003,"Sub-national ministry or agency","California Department of Fish and Game","Not Applicable","MPA Programmatic Management Plan",1,0,"All",29.7687217984,2297,NA,1,45,0.777777777777778,0.25,0.204545454545455,11,9,46,44
"928",2239,0.0349046434153952,"USA","Not Reported","Inshore Net Areas","Inshore Net Areas","State Mobile Gear Regulated Area- Net Fishing","State Mobile Gear Regulated Area- Net Fishing","National","Not Reported",1,NA,300.60179,"Designated",NA,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,11,45,0.784810126582278,0.2,0.225,8,9,39,40
"929",2242,6.23571539779854e-05,"USA","US-NJ","Swan Point","Swan Point","State Natural Area","State Natural Area","National","Not Reported",1,NA,0.58,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0,Inf,NA,1,0,1,0
"930",2243,0.000438696917715631,"USA","Not Reported","North Brigantine","North Brigantine","State Natural Area","State Natural Area","National","Not Reported",1,NA,3.02,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.958904109589041,0.0555555555555556,0.0277777777777778,2,1,37,36
"931",2244,0.00116484924506754,"USA","US-NJ","Cape May wetlands","Cape May Wetlands","State Natural Area","State Natural Area","National","Not Reported",1,NA,11.03,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,2,45,0.947368421052632,0.0810810810810811,0.027027027027027,3,1,39,37
"932",2245,3.73251297109307e-05,"USA","US-NJ","Swimming River","Swimming River","State Natural Area","State Natural Area","National","Not Reported",1,NA,0.35,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.555555555555556,0.444444444444444,0.444444444444444,4,4,9,9
"933",2257,1.42167277485443e-05,"USA","US-VA","William B. Trower Bayshore","William B. Trower Bayshore","State Natural Area Preserve","State Natural Area Preserve","National","Not Reported",1,NA,0.14,"Designated",1996,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.942857142857143,0.0882352941176471,0.0294117647058824,3,1,36,34
"934",2258,0.000351374536882836,"USA","US-VA","Wreck Island","Wreck Island","State Natural Area Preserve","State Natural Area Preserve","National","Not Reported",1,NA,3.41,"Designated",1991,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.909090909090909,0.0909090909090909,0.0909090909090909,3,3,33,33
"935",2260,0.000191144179748578,"USA","Not Reported","MacKerricher","Mackerricher","State Park","State Park","National","Not Reported",1,NA,1.8,"Designated",1970,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.85981308411215,0.196078431372549,0.0980392156862745,10,5,56,51
"936",2261,0.000706511658456832,"USA","Not Reported","Julia Pfeiffer Burns","Julia Pfeiffer Burns","State Park","State Park","National","Not Reported",1,NA,6.96,"Designated",1970,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.8,0.0975609756097561,0.268292682926829,4,11,34,41
"937",2262,4.26131265163608e-05,"USA","Not Reported","Ellisville Harbor","Ellisville Harbor","State Park","State Park","National","Not Reported",1,NA,0.39,"Designated",1991,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.2,2,0.666666666666667,6,2,7,3
"938",2263,2.34791975305265e-05,"USA","US-MA","Halibut Point","Halibut Point","State Park","State Park","National","Not Reported",1,NA,0.21,"Designated",1984,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.84,0.115384615384615,0.192307692307692,3,5,24,26
"939",2266,0.000197142908155519,"USA","Not Reported","Fort Macon","Fort Macon","State Park","State Park","National","Not Reported",1,NA,1.97,"Designated",1924,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.829268292682927,0.2,0.15,4,3,21,20
"940",2271,0.000220530067782392,"USA","US-NJ","Island Beach","Island Beach","State Park","State Park","National","Not Reported",1,NA,2.07,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.8,0.411764705882353,0.0588235294117647,7,1,23,17
"941",2273,5.77398757436603e-05,"USA","US-NJ","Corson's Inlet","Corson's Inlet","State Park","State Park","National","Not Reported",1,NA,0.55,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.947368421052632,0.0810810810810811,0.027027027027027,3,1,39,37
"942",2274,7.31122444707894e-05,"USA","US-NJ","Cape May Point","Cape May Point","State Park","State Park","National","Not Reported",1,NA,0.69,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.947368421052632,0.0810810810810811,0.027027027027027,3,1,39,37
"943",2275,3.49543256301672e-05,"USA","Not Reported","Brenton Point","Brenton Point","State Park","State Park","National","Not Reported",1,NA,0.32,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.847457627118644,0.214285714285714,0.107142857142857,6,3,31,28
"944",2276,6.38844103767014e-05,"USA","US-RI","Fort Adams and Beach","Fort Adams and Beach","State Park","State Park","National","Not Reported",1,NA,0.54,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.847457627118644,0.214285714285714,0.107142857142857,6,3,31,28
"945",2278,1.1126473341296e-05,"USA","Not Reported","East Matunuck","East Matunuck","State Park","State Park","National","Not Reported",1,NA,0.1,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.755555555555556,0.555555555555556,0.0555555555555556,10,1,27,18
"946",2279,3.28253940187211e-05,"USA","US-RI","Fisherman's Memorial","Fisherman's Memorial","State Park","State Park","National","Not Reported",1,NA,0.3,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.847457627118644,0.214285714285714,0.107142857142857,6,3,31,28
"947",2281,1.89532529228757e-05,"USA","Not Reported","Scarborough","Scarborough","State Park","State Park","National","Not Reported",1,NA,0.17,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.847457627118644,0.214285714285714,0.107142857142857,6,3,31,28
"948",2282,0.000489690111490454,"USA","US-TX","Boca Chica","Boca Chica","State Park","State Park","National","Not Reported",1,NA,5.37,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,2,45,0.810126582278481,0.382352941176471,0.0588235294117647,26,4,90,68
"949",2283,8.67257473493728e-05,"USA","US-TX","Goose Island","Goose Island","State Park","State Park","National","Not Reported",1,NA,0.93,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.770833333333333,0.372093023255814,0.13953488372093,16,6,53,43
"950",2286,0.00157614723412186,"USA","US-VA","False Cape","False Cape","State Park","State Park","National","IV",1,NA,15.6492179438,"Designated",1966,"Sub-national ministry or agency","Virginia Department of Conservation and Recreation","Not Applicable","Site-Specific Management Plan",1,NA,"Not Reported",0,2297,NA,1,45,0.952380952380952,0.0645161290322581,0.032258064516129,2,1,32,31
"951",2287,0.00120343421108512,"USA","US-VA","First Landing","First Landing","State Park","State Park","National","Not Reported",1,NA,11.74,"Designated",1933,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,2,45,0.955223880597015,0.09375,0,3,0,35,32
"952",2288,0.000206572670513423,"USA","US-VA","Kiptopeke","Kiptopeke","State Park","State Park","National","Not Reported",1,NA,2,"Designated",1992,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.909090909090909,0.0909090909090909,0.0909090909090909,3,3,33,33
"953",2299,0.000168811192734674,"USA","US-MA","Scusset Beach","Scusset Beach","State Reserve","State Reserve","National","Not Reported",1,NA,1.54,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,2,45,0.842105263157895,0.32,0.04,8,1,32,25
"954",2301,0.006580376881375,"USA","US-LA","Wisner","Wisner","State Wildlife Management Area","State Wildlife Management Area","National","Not Reported",1,NA,67.22,"Designated",1980,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.916666666666667,0.0263157894736842,0.131578947368421,2,10,68,76
"955",2302,0.0266610953153007,"USA","US-LA","Marsh Island","Marsh Island","Wildlife Management Area and Game Preserev","Wildlife Management Area and Game Preserev","National","IV",1,NA,286.392424273,"Designated",1920,"Sub-national ministry or agency","Louisiana Department of Wildlife and Fisheries","Not Applicable","Site-Specific Management Plan",1,NA,"Not Reported",0,2297,NA,1,45,0.931297709923664,0.0294117647058824,0.102941176470588,2,7,63,68
"956",2305,1.95201448059266e-06,"USA","US-MA","English Salt Marsh","English Salt Marsh","State Wildlife Management Area","State Wildlife Management Area","National","Not Reported",1,NA,0.02,"Designated",1989,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.851851851851852,0.192307692307692,0.115384615384615,5,3,28,26
"957",2306,3.08140319769515e-05,"USA","Not Reported","Fox Island Salt Marsh","Fox Island Salt Marsh","State Wildlife Management Area","State Wildlife Management Area","National","Not Reported",1,NA,0.28,"Designated",1994,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.915254237288136,0.185185185185185,0,5,0,32,27
"958",2307,6.43965405515208e-06,"USA","US-MA","North Shore Salt Marsh","North Shore Salt Marsh","State Wildlife Management Area","State Wildlife Management Area","National","Not Reported",1,NA,0.06,"Designated",1969,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0,Inf,NA,1,0,1,0
"959",2308,0.000895483093959885,"USA","US-MA","William Forward","William Forward","State Wildlife Management Area","State Wildlife Management Area","National","Not Reported",1,NA,7.35,"Designated",1960,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,2,45,0,Inf,NA,1,0,1,0
"960",2311,0.00319122994263258,"USA","US-VA","Mockhorn Island","Mockhorn Island","State Wildlife Management Area","State Wildlife Management Area","National","Not Reported",1,NA,30.99,"Designated",1959,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.909090909090909,0.0909090909090909,0.0909090909090909,3,3,33,33
"961",2312,0.000636994162144204,"USA","Not Reported","Princess Anne (and Guard Shore)","Princess Anne (And Guard Shore)","State Wildlife Management Area","State Wildlife Management Area","National","Not Reported",1,NA,6.23,"Designated",1963,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.952380952380952,0.0645161290322581,0.032258064516129,2,1,32,31
"962",2314,0.00262442534859416,"USA","US-VA","Saxis (and Guard Shore)","Saxis (And Guard Shore)","State Wildlife Management Area","State Wildlife Management Area","National","Not Reported",1,NA,25.25,"Designated",1957,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.923076923076923,0.166666666666667,0,1,0,7,6
"963",2315,0.0432437664684021,"USA","US-LA","Pass a Loutre","Pass a Loutre","State Wildlife Management Area","State Wildlife Management Area","National","Not Reported",1,NA,460.85,"Designated",1921,"Not Reported","Not Reported","Not Applicable","Not Reported",1,NA,"Not Reported",0,756,NA,4,45,0.958174904942966,0.0703125,0.015625,9,2,135,128
"964",2317,0.00111661404454465,"USA","US-LA","Isles Dernieres Barrier Islands","Isles Dernieres Barrier Islands","Refuge","Refuge","National","IV",1,NA,12.0556038931,"Designated",1997,"Sub-national ministry or agency","Louisiana Department of Wildlife and Fisheries","Not Applicable","Site-Specific Management Plan",1,NA,"Not Reported",0,2297,NA,2,45,0.943589743589744,0.0404040404040404,0.0707070707070707,4,7,96,99
"965",2318,0.032355887433246,"USA","US-LA","Rockefeller","Rockefeller","Wildlife Management Area and Game Preserev","Wildlife Management Area and Game Preserev","National","IV",1,NA,347.269379414,"Designated",1920,"Sub-national ministry or agency","Louisiana Department of Wildlife and Fisheries","Not Applicable","Site-Specific Management Plan",1,NA,"Not Reported",0,2297,NA,2,45,0.947368421052632,0.0344827586206897,0.0689655172413793,2,4,56,58
"966",2319,1.16002487682354e-06,"USA","Not Reported","Egg Rock (Henry Cabot Lodge)","Egg Rock (Henry Cabot Lodge)","State Wildlife Sanctuary","State Wildlife Sanctuary","National","Not Reported",1,NA,0.01,"Designated",1925,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.851063829787234,0.285714285714286,0.0476190476190476,6,1,26,21
"967",2320,1.09760470732809e-05,"USA","Not Reported","Milk Island (Knight)","Milk Island (Knight)","State Wildlife Sanctuary","State Wildlife Sanctuary","National","Not Reported",1,NA,0.1,"Designated",1925,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.84,0.115384615384615,0.192307692307692,3,5,24,26
"968",2321,1.11566486687443e-05,"USA","US-MA","Ram Island- Salisbury","Ram Island Salisbury","State Wildlife Sanctuary","State Wildlife Sanctuary","National","Not Reported",1,NA,0.1,"Designated",1925,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0,Inf,NA,1,0,1,0
"969",2322,0.00125996332675707,"USA","US-TX","South Bay","South Bay","Coastal Preserve","Coastal Preserve","National","Not Reported",1,NA,13.81,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.835820895522388,0.322033898305085,0.0508474576271186,19,3,75,59
"970",2324,3.42863412064389e-05,"USA","Not Reported","Scripps","Scripps","Natural Reserve","Natural Reserve","National","Not Reported",1,NA,0.35,"Designated",1965,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.912621359223301,0.142857142857143,0.0408163265306122,7,2,54,49
"971",2326,0.000610073391661768,"USA","US-NJ","Port Republic","Port Republic","Wildlife Management Area","Wildlife Management Area","National","Not Reported",1,NA,5.74,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.958904109589041,0.0555555555555556,0.0277777777777778,2,1,37,36
"972",2328,0.000400486112616336,"USA","US-NJ","Manahawkin","Manahawkin","Wildlife Management Area","Wildlife Management Area","National","Not Reported",1,NA,3.5,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.939393939393939,0.09375,0.03125,3,1,34,32
"973",2330,7.94126032389982e-05,"USA","Not Reported","Sedge Islands","Sedge Islands","Wildlife Management Area","Wildlife Management Area","National","Not Reported",1,NA,0.74,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.8,0.411764705882353,0.0588235294117647,7,1,23,17
"974",2334,0.00224087770734104,"USA","US-NJ","Heislerville","Heislerville","Wildlife Management Area","Wildlife Management Area","National","Not Reported",1,NA,21.1,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.878048780487805,0.277777777777778,0,5,0,23,18
"975",2335,0.00243807073212552,"USA","US-NJ","Dennis Creek","Dennis Creek","Wildlife Management Area","Wildlife Management Area","National","Not Reported",1,NA,23.01,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.878048780487805,0.277777777777778,0,5,0,23,18
"976",2337,0.00518327691108253,"USA","Not Reported","Cape May Wetlands","Cape May Wetlands","Wildlife Management Area","Wildlife Management Area","National","Not Reported",1,NA,49.07,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,4,45,0.947368421052632,0.0810810810810811,0.027027027027027,3,1,39,37
"977",2338,0.00144648937563369,"USA","Not Reported","Absecon","Absecon","Wildlife Management Area","Wildlife Management Area","National","Not Reported",1,NA,13.64,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,NA,"Not Reported",0,756,NA,1,45,0.958904109589041,0.0555555555555556,0.0277777777777778,2,1,37,36
"978",2339,0.000347227689440796,"USA","US-NJ","Higbee Beach","Higbee Beach","Wildlife Management Area","Wildlife Management Area","National","Not Reported",1,NA,3.29,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.947368421052632,0.0810810810810811,0.027027027027027,3,1,39,37
"979",2343,9.49932739715058e-05,"USA","Not Reported","Pork Island","Pork Island","Wildlife Management Area","Wildlife Management Area","National","Not Reported",1,NA,0.9,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,45,0.9,0.1,0.1,2,2,20,20
