"","lat","lon","region","season","bottemp.clim","surftemp.clim","depth","bottemp.clim.int","surftemp.clim.int","latgrid","longrid"
"8197",47.625,307.875,"DFO_NewfoundlandFall",4,-0.58421052631579,NA,179.894736842105,-0.58421052631579,NA,47.5,307.5
"8198",47.875,307.875,"DFO_NewfoundlandFall",4,-0.144366197183099,NA,183.064516129032,-0.144366197183099,NA,47.5,307.5
"8199",48.125,307.875,"DFO_NewfoundlandFall",4,-0.237383177570093,NA,170.261682242991,-0.237383177570093,NA,48.5,307.5
"8200",48.375,307.875,"DFO_NewfoundlandFall",4,0.230405405405405,NA,185.668918918919,0.230405405405405,NA,48.5,307.5
"8201",48.625,307.875,"DFO_NewfoundlandFall",4,0.941549295774648,NA,214.647887323944,0.941549295774648,NA,48.5,307.5
"8202",48.875,307.875,"DFO_NewfoundlandFall",4,1.77857142857143,NA,313.303571428571,1.77857142857143,NA,48.5,307.5
"8203",49.125,307.875,"DFO_NewfoundlandFall",4,2.36601941747573,NA,299.640776699029,2.36601941747573,NA,49.5,307.5
"8204",49.375,307.875,"DFO_NewfoundlandFall",4,3.51212121212121,NA,327.045454545455,3.51212121212121,NA,49.5,307.5
"8205",49.625,307.875,"DFO_NewfoundlandFall",4,2.47205882352941,NA,308.463235294118,2.47205882352941,NA,49.5,307.5
"8206",49.875,307.875,"DFO_NewfoundlandFall",4,2.50418848167539,NA,283.450261780105,2.50418848167539,NA,49.5,307.5
"8207",50.125,307.875,"DFO_NewfoundlandFall",4,2.7,NA,286,2.7,NA,50.5,307.5
"8208",50.375,307.875,"DFO_NewfoundlandFall",4,2.03768115942029,NA,233.623188405797,2.03768115942029,NA,50.5,307.5
"8209",50.625,307.875,"DFO_NewfoundlandFall",4,2.09875776397516,NA,215.217391304348,2.09875776397516,NA,50.5,307.5
"8210",50.875,307.875,"DFO_NewfoundlandFall",4,1.67575757575758,NA,237.363636363636,1.67575757575758,NA,50.5,307.5
"8211",51.125,307.875,"DFO_NewfoundlandFall",4,2.54347163619316,NA,284.927215189873,2.54347163619316,NA,51.5,307.5
"8212",51.375,307.875,"DFO_NewfoundlandFall",4,2.94126984126984,NA,406.539682539683,2.94126984126984,NA,51.5,307.5
"8213",51.625,307.875,"DFO_NewfoundlandFall",4,3.62717391304348,NA,413.532608695652,3.62717391304348,NA,51.5,307.5
"8214",51.875,307.875,"DFO_NewfoundlandFall",4,3.41428571428571,NA,318.440476190476,3.41428571428571,NA,51.5,307.5
"8215",52.125,307.875,"DFO_NewfoundlandFall",4,3.4312925170068,NA,274.245398773006,3.4312925170068,NA,52.5,307.5
"8216",52.375,307.875,"DFO_NewfoundlandFall",4,3.51397058823529,NA,279.669117647059,3.51397058823529,NA,52.5,307.5
"8217",52.625,307.875,"DFO_NewfoundlandFall",4,3.50230769230769,NA,290.115384615385,3.50230769230769,NA,52.5,307.5
"8218",52.875,307.875,"DFO_NewfoundlandFall",4,3.12988505747126,NA,299.086538461538,3.12988505747126,NA,52.5,307.5
"8219",53.125,307.875,"DFO_NewfoundlandFall",4,3.80305084745763,NA,519.374576271186,3.80305084745763,NA,53.5,307.5
"8220",53.375,307.875,"DFO_NewfoundlandFall",4,3.78365384615385,NA,1036.16826923077,3.78365384615385,NA,53.5,307.5
"8221",53.625,307.875,"DFO_NewfoundlandFall",4,3.45090909090909,NA,1319.88181818182,3.45090909090909,NA,53.5,307.5
"8222",43.125,308.125,"DFO_NewfoundlandFall",4,3.7,NA,1404.5,3.7,NA,43.5,308.5
"8223",43.375,308.125,"DFO_NewfoundlandFall",4,4.21340852130326,NA,663.687656641604,4.21340852130326,NA,43.5,308.5
"8224",43.625,308.125,"DFO_NewfoundlandFall",4,3.05,NA,121.715789473684,3.05,NA,43.5,308.5
"8225",43.875,308.125,"DFO_NewfoundlandFall",4,0.520833333333333,NA,85.3229166666667,0.520833333333333,NA,43.5,308.5
"8226",44.125,308.125,"DFO_NewfoundlandFall",4,1.46666666666667,NA,79.6666666666667,1.46666666666667,NA,44.5,308.5
"8227",44.375,308.125,"DFO_NewfoundlandFall",4,2.2056338028169,NA,76.5070422535211,2.2056338028169,NA,44.5,308.5
"8228",44.625,308.125,"DFO_NewfoundlandFall",4,1.97727272727273,NA,74.9545454545455,1.97727272727273,NA,44.5,308.5
"8229",44.875,308.125,"DFO_NewfoundlandFall",4,3.50689655172414,NA,67.1034482758621,3.50689655172414,NA,44.5,308.5
"8230",45.125,308.125,"DFO_NewfoundlandFall",4,1.525,NA,65.8108108108108,1.525,NA,45.5,308.5
"8231",45.375,308.125,"DFO_NewfoundlandFall",4,2.06746987951807,NA,73.2892170521037,2.06746987951807,NA,45.5,308.5
"8232",45.625,308.125,"DFO_NewfoundlandFall",4,1.10384615384615,NA,81.28125,1.10384615384615,NA,45.5,308.5
"8233",45.875,308.125,"DFO_NewfoundlandFall",4,1.29909090909091,NA,81.5540540540541,1.29909090909091,NA,45.5,308.5
"8234",46.125,308.125,"DFO_NewfoundlandFall",4,1.05714285714286,NA,75.8571428571429,1.05714285714286,NA,46.5,308.5
"8235",46.375,308.125,"DFO_NewfoundlandFall",4,-0.504032258064516,NA,92.6854838709677,-0.504032258064516,NA,46.5,308.5
"8236",46.625,308.125,"DFO_NewfoundlandFall",4,-0.481481481481482,NA,108.168724279835,-0.481481481481482,NA,46.5,308.5
"8237",46.875,308.125,"DFO_NewfoundlandFall",4,-0.575139146567718,NA,126.258658008658,-0.575139146567718,NA,46.5,308.5
"8238",47.125,308.125,"DFO_NewfoundlandFall",4,-0.582170542635659,NA,153.348837209302,-0.582170542635659,NA,47.5,308.5
"8239",47.375,308.125,"DFO_NewfoundlandFall",4,-0.478807947019868,NA,164.289940828402,-0.478807947019868,NA,47.5,308.5
"8240",47.625,308.125,"DFO_NewfoundlandFall",4,-0.24,NA,175.533333333333,-0.24,NA,47.5,308.5
"8241",47.875,308.125,"DFO_NewfoundlandFall",4,-0.4,NA,177,-0.4,NA,47.5,308.5
"8242",48.125,308.125,"DFO_NewfoundlandFall",4,-0.557894736842105,NA,181.236842105263,-0.557894736842105,NA,48.5,308.5
"8243",48.375,308.125,"DFO_NewfoundlandFall",4,-0.095,NA,187.55,-0.095,NA,48.5,308.5
"8244",48.625,308.125,"DFO_NewfoundlandFall",4,0.506140350877193,NA,209.714912280702,0.506140350877193,NA,48.5,308.5
"8245",48.875,308.125,"DFO_NewfoundlandFall",4,2.45494505494506,NA,299.241758241758,2.45494505494506,NA,48.5,308.5
"8246",49.125,308.125,"DFO_NewfoundlandFall",4,2.69208633093525,NA,306.705035971223,2.69208633093525,NA,49.5,308.5
"8247",49.375,308.125,"DFO_NewfoundlandFall",4,3.03333333333333,NA,296.583333333333,3.03333333333333,NA,49.5,308.5
"8248",49.625,308.125,"DFO_NewfoundlandFall",4,2.27142857142857,NA,269.34693877551,2.27142857142857,NA,49.5,308.5
"8249",49.875,308.125,"DFO_NewfoundlandFall",4,2.70230769230769,NA,270.492307692308,2.70230769230769,NA,49.5,308.5
"8250",50.125,308.125,"DFO_NewfoundlandFall",4,2.9,NA,267,2.9,NA,50.5,308.5
"8251",50.375,308.125,"DFO_NewfoundlandFall",4,2.98095238095238,NA,250.936507936508,2.98095238095238,NA,50.5,308.5
"8252",50.625,308.125,"DFO_NewfoundlandFall",4,1.66913580246914,NA,231.567901234568,1.66913580246914,NA,50.5,308.5
"8253",50.875,308.125,"DFO_NewfoundlandFall",4,2.15643564356436,NA,226.811881188119,2.15643564356436,NA,50.5,308.5
"8254",51.125,308.125,"DFO_NewfoundlandFall",4,2.59910714285714,NA,227.589285714286,2.59910714285714,NA,51.5,308.5
"8255",51.375,308.125,"DFO_NewfoundlandFall",4,2.99099099099099,NA,366.486486486486,2.99099099099099,NA,51.5,308.5
"8256",51.625,308.125,"DFO_NewfoundlandFall",4,3.5,NA,399.5,3.5,NA,51.5,308.5
"8257",51.875,308.125,"DFO_NewfoundlandFall",4,3.36385542168675,NA,360.989690721649,3.36385542168675,NA,51.5,308.5
"8258",52.125,308.125,"DFO_NewfoundlandFall",4,3.56894736842105,NA,286.857894736842,3.56894736842105,NA,52.5,308.5
"8259",52.375,308.125,"DFO_NewfoundlandFall",4,3.45321100917431,NA,287.522935779817,3.45321100917431,NA,52.5,308.5
"8260",52.625,308.125,"DFO_NewfoundlandFall",4,3.75142857142857,NA,303.207142857143,3.75142857142857,NA,52.5,308.5
"8261",52.875,308.125,"DFO_NewfoundlandFall",4,3.9303634751773,NA,734.079343971631,3.9303634751773,NA,52.5,308.5
"8262",53.125,308.125,"DFO_NewfoundlandFall",4,3.80520134228188,NA,878.6390625,3.80520134228188,NA,53.5,308.5
"8263",53.375,308.125,"DFO_NewfoundlandFall",4,3.37034482758621,NA,1322.30344827586,3.37034482758621,NA,53.5,308.5
"8264",42.875,308.375,"DFO_NewfoundlandFall",4,3.68214285714286,NA,1274.52678571429,3.68214285714286,NA,42.5,308.5
"8265",43.125,308.375,"DFO_NewfoundlandFall",4,3.84548872180451,NA,1023.58563535912,3.84548872180451,NA,43.5,308.5
"8266",43.375,308.375,"DFO_NewfoundlandFall",4,4.25792775665399,NA,422.139092762487,4.25792775665399,NA,43.5,308.5
"8267",43.625,308.375,"DFO_NewfoundlandFall",4,3.04761904761905,NA,88.5476190476191,3.04761904761905,NA,43.5,308.5
"8268",43.875,308.375,"DFO_NewfoundlandFall",4,1.87610619469027,NA,78.4601769911504,1.87610619469027,NA,43.5,308.5
"8269",44.375,308.375,"DFO_NewfoundlandFall",4,3.11818181818182,NA,72.4242424242424,3.11818181818182,NA,44.5,308.5
"8270",44.625,308.375,"DFO_NewfoundlandFall",4,3.15,NA,69.6527777777778,3.15,NA,44.5,308.5
"8271",44.875,308.375,"DFO_NewfoundlandFall",4,3.75,NA,67.6714285714286,3.75,NA,44.5,308.5
"8272",45.125,308.375,"DFO_NewfoundlandFall",4,1.51133333333333,NA,66.2488888888889,1.51133333333333,NA,45.5,308.5
"8273",45.375,308.375,"DFO_NewfoundlandFall",4,2.1,NA,66.25,2.1,NA,45.5,308.5
"8274",45.625,308.375,"DFO_NewfoundlandFall",4,0.375438596491228,NA,74.8421052631579,0.375438596491228,NA,45.5,308.5
"8275",45.875,308.375,"DFO_NewfoundlandFall",4,0.857608695652174,NA,73.8152173913043,0.857608695652174,NA,45.5,308.5
"8276",46.125,308.375,"DFO_NewfoundlandFall",4,0.340506329113924,NA,76.0316455696203,0.340506329113924,NA,46.5,308.5
"8277",46.375,308.375,"DFO_NewfoundlandFall",4,-0.15,NA,86.5744680851064,-0.15,NA,46.5,308.5
"8278",46.625,308.375,"DFO_NewfoundlandFall",4,-0.04,NA,88.75,-0.04,NA,46.5,308.5
"8279",46.875,308.375,"DFO_NewfoundlandFall",4,-0.511904761904762,NA,96.1547619047619,-0.511904761904762,NA,46.5,308.5
"8280",47.125,308.375,"DFO_NewfoundlandFall",4,-0.509677419354839,NA,140.629032258065,-0.509677419354839,NA,47.5,308.5
"8281",47.375,308.375,"DFO_NewfoundlandFall",4,-0.173188405797101,NA,154.54347826087,-0.173188405797101,NA,47.5,308.5
"8282",47.625,308.375,"DFO_NewfoundlandFall",4,-0.329326923076923,NA,160.206730769231,-0.329326923076923,NA,47.5,308.5
"8283",47.875,308.375,"DFO_NewfoundlandFall",4,-0.397388059701492,NA,158.996268656716,-0.397388059701492,NA,47.5,308.5
"8284",48.125,308.375,"DFO_NewfoundlandFall",4,-0.368636363636364,NA,186.777272727273,-0.368636363636364,NA,48.5,308.5
"8285",48.375,308.375,"DFO_NewfoundlandFall",4,-0.216666666666667,NA,160.944444444444,-0.216666666666667,NA,48.5,308.5
"8286",48.625,308.375,"DFO_NewfoundlandFall",4,0.426,NA,209.17,0.426,NA,48.5,308.5
"8287",48.875,308.375,"DFO_NewfoundlandFall",4,2.35728155339806,NA,303.47572815534,2.35728155339806,NA,48.5,308.5
"8288",49.125,308.375,"DFO_NewfoundlandFall",4,2.26883116883117,NA,295.785714285714,2.26883116883117,NA,49.5,308.5
"8289",49.375,308.375,"DFO_NewfoundlandFall",4,3.11363636363636,NA,312.545454545455,3.11363636363636,NA,49.5,308.5
"8290",49.625,308.375,"DFO_NewfoundlandFall",4,2.22222222222222,NA,250.252525252525,2.22222222222222,NA,49.5,308.5
"8291",49.875,308.375,"DFO_NewfoundlandFall",4,1.5,NA,262,1.5,NA,49.5,308.5
"8292",50.125,308.375,"DFO_NewfoundlandFall",4,3.08453608247423,NA,302.19587628866,3.08453608247423,NA,50.5,308.5
"8293",50.375,308.375,"DFO_NewfoundlandFall",4,2.64256756756757,NA,273.22972972973,2.64256756756757,NA,50.5,308.5
"8294",50.625,308.375,"DFO_NewfoundlandFall",4,2.28955223880597,NA,263.029850746269,2.28955223880597,NA,50.5,308.5
"8295",50.875,308.375,"DFO_NewfoundlandFall",4,2.25530303030303,NA,239.780303030303,2.25530303030303,NA,50.5,308.5
"8296",51.125,308.375,"DFO_NewfoundlandFall",4,1.9,NA,229.034482758621,1.9,NA,51.5,308.5
"8297",51.375,308.375,"DFO_NewfoundlandFall",4,2.74939775910364,NA,320.359943977591,2.74939775910364,NA,51.5,308.5
"8298",51.625,308.375,"DFO_NewfoundlandFall",4,3.41960784313725,NA,408.536585365854,3.41960784313725,NA,51.5,308.5
"8299",51.875,308.375,"DFO_NewfoundlandFall",4,3.6,NA,387.5,3.6,NA,51.5,308.5
"8300",52.125,308.375,"DFO_NewfoundlandFall",4,3.65602409638554,NA,310.83734939759,3.65602409638554,NA,52.5,308.5
"8301",52.375,308.375,"DFO_NewfoundlandFall",4,3.99166666666667,NA,313.194444444444,3.99166666666667,NA,52.5,308.5
"8302",52.625,308.375,"DFO_NewfoundlandFall",4,3.7608040201005,NA,655.621323529412,3.7608040201005,NA,52.5,308.5
"8303",52.875,308.375,"DFO_NewfoundlandFall",4,3.65508982035928,NA,1015.31137724551,3.65508982035928,NA,52.5,308.5
"8304",42.875,308.625,"DFO_NewfoundlandFall",4,3.76019417475728,NA,1111.41990291262,3.76019417475728,NA,42.5,308.5
"8305",43.125,308.625,"DFO_NewfoundlandFall",4,3.99017379277166,NA,637.151407180227,3.99017379277166,NA,43.5,308.5
"8306",43.375,308.625,"DFO_NewfoundlandFall",4,3.99504504504505,NA,277.396396396396,3.99504504504505,NA,43.5,308.5
"8307",43.625,308.625,"DFO_NewfoundlandFall",4,0.684848484848485,NA,76.3787878787879,0.684848484848485,NA,43.5,308.5
"8308",43.875,308.625,"DFO_NewfoundlandFall",4,1.49512195121951,NA,72.8780487804878,1.49512195121951,NA,43.5,308.5
"8309",44.125,308.625,"DFO_NewfoundlandFall",4,2.08421052631579,NA,71.7302631578947,2.08421052631579,NA,44.5,308.5
"8310",44.375,308.625,"DFO_NewfoundlandFall",4,2.03287671232877,NA,70.1917808219178,2.03287671232877,NA,44.5,308.5
"8311",44.625,308.625,"DFO_NewfoundlandFall",4,3.26071428571429,NA,65.9732142857143,3.26071428571429,NA,44.5,308.5
"8312",44.875,308.625,"DFO_NewfoundlandFall",4,2.09107142857143,NA,62.8405797101449,2.09107142857143,NA,44.5,308.5
"8313",45.375,308.625,"DFO_NewfoundlandFall",4,0.129411764705882,NA,69,0.129411764705882,NA,45.5,308.5
"8314",45.625,308.625,"DFO_NewfoundlandFall",4,0.698351648351648,NA,70.3021978021978,0.698351648351648,NA,45.5,308.5
"8315",45.875,308.625,"DFO_NewfoundlandFall",4,0.5,NA,72.0833333333333,0.5,NA,45.5,308.5
"8316",46.125,308.625,"DFO_NewfoundlandFall",4,0.425,NA,74.0625,0.425,NA,46.5,308.5
"8317",46.375,308.625,"DFO_NewfoundlandFall",4,0.706289308176101,NA,78.5660377358491,0.706289308176101,NA,46.5,308.5
"8318",46.625,308.625,"DFO_NewfoundlandFall",4,0.36412213740458,NA,84.1908396946565,0.36412213740458,NA,46.5,308.5
"8319",46.875,308.625,"DFO_NewfoundlandFall",4,-0.246,NA,90.1,-0.246,NA,46.5,308.5
"8320",47.125,308.625,"DFO_NewfoundlandFall",4,-0.996,NA,104.933333333333,-0.996,NA,47.5,308.5
"8321",47.375,308.625,"DFO_NewfoundlandFall",4,-0.555223880597015,NA,124.511904761905,-0.555223880597015,NA,47.5,308.5
"8322",47.625,308.625,"DFO_NewfoundlandFall",4,-0.46,NA,127.692307692308,-0.46,NA,47.5,308.5
"8323",47.875,308.625,"DFO_NewfoundlandFall",4,-0.615706806282723,NA,161.335078534031,-0.615706806282723,NA,47.5,308.5
"8324",48.125,308.625,"DFO_NewfoundlandFall",4,-0.221978021978022,NA,188.538461538462,-0.221978021978022,NA,48.5,308.5
"8325",48.375,308.625,"DFO_NewfoundlandFall",4,-0.249230769230769,NA,144.784615384615,-0.249230769230769,NA,48.5,308.5
"8326",48.625,308.625,"DFO_NewfoundlandFall",4,0.483883647798742,NA,199.507075471698,0.483883647798742,NA,48.5,308.5
"8327",48.875,308.625,"DFO_NewfoundlandFall",4,2.22821229050279,NA,294.879888268156,2.22821229050279,NA,48.5,308.5
"8328",49.125,308.625,"DFO_NewfoundlandFall",4,3.11450381679389,NA,319.916030534351,3.11450381679389,NA,49.5,308.5
"8329",49.375,308.625,"DFO_NewfoundlandFall",4,3.161,NA,316.92,3.161,NA,49.5,308.5
"8330",49.625,308.625,"DFO_NewfoundlandFall",4,3.00086956521739,NA,271.104347826087,3.00086956521739,NA,49.5,308.5
"8331",49.875,308.625,"DFO_NewfoundlandFall",4,3.14880952380952,NA,279.77380952381,3.14880952380952,NA,49.5,308.5
"8332",50.125,308.625,"DFO_NewfoundlandFall",4,3.06629213483146,NA,303.595505617978,3.06629213483146,NA,50.5,308.5
"8333",50.375,308.625,"DFO_NewfoundlandFall",4,3.465,NA,295.85,3.465,NA,50.5,308.5
"8334",50.625,308.625,"DFO_NewfoundlandFall",4,2.65754716981132,NA,285.839622641509,2.65754716981132,NA,50.5,308.5
"8335",50.875,308.625,"DFO_NewfoundlandFall",4,1.97386363636364,NA,276.545454545455,1.97386363636364,NA,50.5,308.5
"8336",51.125,308.625,"DFO_NewfoundlandFall",4,1.6,NA,227,1.6,NA,51.5,308.5
"8337",51.375,308.625,"DFO_NewfoundlandFall",4,2.37161016949153,NA,261.165254237288,2.37161016949153,NA,51.5,308.5
"8338",51.625,308.625,"DFO_NewfoundlandFall",4,3.19685039370079,NA,381.692913385827,3.19685039370079,NA,51.5,308.5
"8339",51.875,308.625,"DFO_NewfoundlandFall",4,3.37190082644628,NA,353.727272727273,3.37190082644628,NA,51.5,308.5
"8340",52.125,308.625,"DFO_NewfoundlandFall",4,3.77446808510638,NA,356.063829787234,3.77446808510638,NA,52.5,308.5
"8341",52.375,308.625,"DFO_NewfoundlandFall",4,3.91764705882353,NA,638.292517006803,3.91764705882353,NA,52.5,308.5
"8342",52.625,308.625,"DFO_NewfoundlandFall",4,3.50430107526882,NA,1229.69623655914,3.50430107526882,NA,52.5,308.5
"8343",52.875,308.625,"DFO_NewfoundlandFall",4,3.31960784313726,NA,1346.27450980392,3.31960784313726,NA,52.5,308.5
"8344",43.125,308.875,"DFO_NewfoundlandFall",4,3.61086956521739,NA,365.828502415459,3.61086956521739,NA,43.5,308.5
"8345",43.375,308.875,"DFO_NewfoundlandFall",4,0.929268292682927,NA,83.6951219512195,0.929268292682927,NA,43.5,308.5
"8346",43.625,308.875,"DFO_NewfoundlandFall",4,1.66666666666667,NA,70.6944444444444,1.66666666666667,NA,43.5,308.5
"8347",43.875,308.875,"DFO_NewfoundlandFall",4,2.18598901098901,NA,69.6634615384615,2.18598901098901,NA,43.5,308.5
"8348",44.125,308.875,"DFO_NewfoundlandFall",4,3.36636363636364,NA,65.6545454545455,3.36636363636364,NA,44.5,308.5
"8349",44.375,308.875,"DFO_NewfoundlandFall",4,3.03958333333333,NA,66.0416666666667,3.03958333333333,NA,44.5,308.5
"8350",44.625,308.875,"DFO_NewfoundlandFall",4,4.18765432098765,NA,64.7037037037037,4.18765432098765,NA,44.5,308.5
"8351",44.875,308.875,"DFO_NewfoundlandFall",4,3.15,NA,60,3.15,NA,44.5,308.5
"8352",45.125,308.875,"DFO_NewfoundlandFall",4,0.885454545454545,NA,67.0727272727273,0.885454545454545,NA,45.5,308.5
"8353",45.375,308.875,"DFO_NewfoundlandFall",4,0.805454545454545,NA,68.7909090909091,0.805454545454545,NA,45.5,308.5
"8354",45.625,308.875,"DFO_NewfoundlandFall",4,1.1906976744186,NA,72.5116279069767,1.1906976744186,NA,45.5,308.5
"8355",45.875,308.875,"DFO_NewfoundlandFall",4,0.173809523809524,NA,73.9880952380952,0.173809523809524,NA,45.5,308.5
"8356",46.125,308.875,"DFO_NewfoundlandFall",4,0.650375939849624,NA,79.7142857142857,0.650375939849624,NA,46.5,308.5
"8357",46.375,308.875,"DFO_NewfoundlandFall",4,0.470324283559578,NA,81.1586538461538,0.470324283559578,NA,46.5,308.5
"8358",46.625,308.875,"DFO_NewfoundlandFall",4,1.04852941176471,NA,76.1176470588235,1.04852941176471,NA,46.5,308.5
"8359",46.875,308.875,"DFO_NewfoundlandFall",4,-0.325757575757576,NA,90.469696969697,-0.325757575757576,NA,46.5,308.5
"8360",47.125,308.875,"DFO_NewfoundlandFall",4,-0.447872340425532,NA,128.058510638298,-0.447872340425532,NA,47.5,308.5
"8361",47.375,308.875,"DFO_NewfoundlandFall",4,-0.476960784313725,NA,124.730392156863,-0.476960784313725,NA,47.5,308.5
"8362",47.625,308.875,"DFO_NewfoundlandFall",4,-0.713,NA,128.87,-0.713,NA,47.5,308.5
"8363",47.875,308.875,"DFO_NewfoundlandFall",4,-0.572972972972973,NA,146.905405405405,-0.572972972972973,NA,47.5,308.5
"8364",48.125,308.875,"DFO_NewfoundlandFall",4,-0.444186046511628,NA,154.872093023256,-0.444186046511628,NA,48.5,308.5
"8365",48.375,308.875,"DFO_NewfoundlandFall",4,-0.27378640776699,NA,166.058252427184,-0.27378640776699,NA,48.5,308.5
"8366",48.625,308.875,"DFO_NewfoundlandFall",4,0.424675324675325,NA,197.805194805195,0.424675324675325,NA,48.5,308.5
"8367",48.875,308.875,"DFO_NewfoundlandFall",4,3.4,NA,322,3.4,NA,48.5,308.5
"8368",49.125,308.875,"DFO_NewfoundlandFall",4,3.30196850393701,NA,332.295275590551,3.30196850393701,NA,49.5,308.5
"8369",49.375,308.875,"DFO_NewfoundlandFall",4,3.23846153846154,NA,335.858974358974,3.23846153846154,NA,49.5,308.5
"8370",49.625,308.875,"DFO_NewfoundlandFall",4,3.3013698630137,NA,282.369863013699,3.3013698630137,NA,49.5,308.5
"8371",49.875,308.875,"DFO_NewfoundlandFall",4,3.51,NA,299.1,3.51,NA,49.5,308.5
"8372",50.125,308.875,"DFO_NewfoundlandFall",4,3.04929577464789,NA,312.69014084507,3.04929577464789,NA,50.5,308.5
"8373",50.375,308.875,"DFO_NewfoundlandFall",4,3.34545454545455,NA,290.765151515152,3.34545454545455,NA,50.5,308.5
"8374",50.625,308.875,"DFO_NewfoundlandFall",4,2.1,NA,326,2.1,NA,50.5,308.5
"8375",50.875,308.875,"DFO_NewfoundlandFall",4,3.20192307692308,NA,304.423076923077,3.20192307692308,NA,50.5,308.5
"8376",51.125,308.875,"DFO_NewfoundlandFall",4,2.58307692307692,NA,252.80612244898,2.58307692307692,NA,51.5,308.5
"8377",51.375,308.875,"DFO_NewfoundlandFall",4,2.31603773584906,NA,260,2.31603773584906,NA,51.5,308.5
"8378",51.625,308.875,"DFO_NewfoundlandFall",4,3.12191780821918,NA,344.047945205479,3.12191780821918,NA,51.5,308.5
"8379",51.875,308.875,"DFO_NewfoundlandFall",4,3.67439024390244,NA,332.365853658537,3.67439024390244,NA,51.5,308.5
"8380",52.125,308.875,"DFO_NewfoundlandFall",4,3.89772727272727,NA,366.738636363636,3.89772727272727,NA,52.5,308.5
"8381",52.375,308.875,"DFO_NewfoundlandFall",4,3.85823529411765,NA,1026.74644549763,3.85823529411765,NA,52.5,308.5
"8382",52.625,308.875,"DFO_NewfoundlandFall",4,3.1,NA,1452,3.1,NA,52.5,308.5
"8383",42.125,309.125,"DFO_NewfoundlandFall",4,4.3,NA,382,4.3,NA,42.5,309.5
"8384",42.875,309.125,"DFO_NewfoundlandFall",4,3.35791666666667,NA,1038.54166666667,3.35791666666667,NA,42.5,309.5
"8385",43.125,309.125,"DFO_NewfoundlandFall",4,3.07647058823529,NA,146.392156862745,3.07647058823529,NA,43.5,309.5
"8386",43.375,309.125,"DFO_NewfoundlandFall",4,1.58285714285714,NA,71.4571428571429,1.58285714285714,NA,43.5,309.5
"8387",43.625,309.125,"DFO_NewfoundlandFall",4,1.225,NA,68.1363636363636,1.225,NA,43.5,309.5
"8388",43.875,309.125,"DFO_NewfoundlandFall",4,2.97,NA,67.0579710144928,2.97,NA,43.5,309.5
"8389",44.125,309.125,"DFO_NewfoundlandFall",4,3.39354838709677,NA,64.3225806451613,3.39354838709677,NA,44.5,309.5
"8390",44.375,309.125,"DFO_NewfoundlandFall",4,3.73095238095238,NA,62.7380952380952,3.73095238095238,NA,44.5,309.5
"8391",44.625,309.125,"DFO_NewfoundlandFall",4,3.90736842105263,NA,61.0105263157895,3.90736842105263,NA,44.5,309.5
"8392",44.875,309.125,"DFO_NewfoundlandFall",4,3.20441176470588,NA,60.5280748663102,3.20441176470588,NA,44.5,309.5
"8393",45.125,309.125,"DFO_NewfoundlandFall",4,1.3052,NA,62.236,1.3052,NA,45.5,309.5
"8394",45.375,309.125,"DFO_NewfoundlandFall",4,0.135384615384615,NA,69.4307692307692,0.135384615384615,NA,45.5,309.5
"8395",45.625,309.125,"DFO_NewfoundlandFall",4,0.397674418604651,NA,73.546511627907,0.397674418604651,NA,45.5,309.5
"8396",45.875,309.125,"DFO_NewfoundlandFall",4,0.25,NA,71.5,0.25,NA,45.5,309.5
"8397",46.125,309.125,"DFO_NewfoundlandFall",4,0.3296,NA,76.672,0.3296,NA,46.5,309.5
"8398",46.375,309.125,"DFO_NewfoundlandFall",4,0.6,NA,71.4117647058823,0.6,NA,46.5,309.5
"8399",46.625,309.125,"DFO_NewfoundlandFall",4,-0.0896175726927939,NA,73.6512326169406,-0.0896175726927939,NA,46.5,309.5
"8400",46.875,309.125,"DFO_NewfoundlandFall",4,-0.786,NA,116.12,-0.786,NA,46.5,309.5
"8401",47.125,309.125,"DFO_NewfoundlandFall",4,-0.574074074074074,NA,145.601851851852,-0.574074074074074,NA,47.5,309.5
"8402",47.375,309.125,"DFO_NewfoundlandFall",4,-0.548159509202454,NA,113.144171779141,-0.548159509202454,NA,47.5,309.5
"8403",47.625,309.125,"DFO_NewfoundlandFall",4,-0.82258064516129,NA,134.720430107527,-0.82258064516129,NA,47.5,309.5
"8404",47.875,309.125,"DFO_NewfoundlandFall",4,-0.60062893081761,NA,121.553459119497,-0.60062893081761,NA,47.5,309.5
"8405",48.125,309.125,"DFO_NewfoundlandFall",4,-0.691935483870968,NA,136.370967741935,-0.691935483870968,NA,48.5,309.5
"8406",48.375,309.125,"DFO_NewfoundlandFall",4,0.268965517241379,NA,199.48275862069,0.268965517241379,NA,48.5,309.5
"8407",48.625,309.125,"DFO_NewfoundlandFall",4,0.534920634920635,NA,168.634920634921,0.534920634920635,NA,48.5,309.5
"8408",48.875,309.125,"DFO_NewfoundlandFall",4,0.965189873417722,NA,226.183544303797,0.965189873417722,NA,48.5,309.5
"8409",49.125,309.125,"DFO_NewfoundlandFall",4,2.30727272727273,NA,306.936363636364,2.30727272727273,NA,49.5,309.5
"8410",49.375,309.125,"DFO_NewfoundlandFall",4,3.56043165467626,NA,329.410071942446,3.56043165467626,NA,49.5,309.5
"8411",49.625,309.125,"DFO_NewfoundlandFall",4,3.69326923076923,NA,308.346153846154,3.69326923076923,NA,49.5,309.5
